filing_uuid,filing_year,filing_period,registrant_name,client_name,client_country,client_ppb_country,foreign_entity_name,foreign_entity_country,foreign_entity_ppb,income,url
fb6c2ce1-d7f2-4265-a7ee-621146be3dd4,2023,first_quarter,VENN STRATEGIES,"UCB, INC.",US,US,UCB S.A.,BE,BE,60000.0,https://lda.senate.gov/api/v1/filings/fb6c2ce1-d7f2-4265-a7ee-621146be3dd4/?format=json
79b57989-6aa8-409d-81fc-51fa684ae65a,2022,second_quarter,FTI GOVERNMENT AFFAIRS,"CEMEX, INC.",US,US,"CEMEX, S.A.B. DE C.V.",MX,MX,60000.0,https://lda.senate.gov/api/v1/filings/79b57989-6aa8-409d-81fc-51fa684ae65a/?format=json
3decf4ed-ab08-448c-8355-6a3955e92b65,2024,third_quarter,VENN STRATEGIES,U.S. BATTERY MACHINE BUILDERS,US,US,SIEMENS AG,DE,DE,60000.0,https://lda.senate.gov/api/v1/filings/3decf4ed-ab08-448c-8355-6a3955e92b65/?format=json
1fe07dd4-f3e5-4c9d-b60f-7814da96b9b0,2023,third_quarter,VENN STRATEGIES,"UCB, INC.",US,US,UCB S.A.,BE,BE,60000.0,https://lda.senate.gov/api/v1/filings/1fe07dd4-f3e5-4c9d-b60f-7814da96b9b0/?format=json
66b5ba91-b698-4e69-ad9f-6bc19cddeb18,2023,fourth_quarter,"FRANKLIN SQUARE GROUP, LLC",ITC MODERNIZATION ALLIANCE,US,US,SAMSUNG ELECTRONICS CO. LTD,KR,KR,60000.0,https://lda.senate.gov/api/v1/filings/66b5ba91-b698-4e69-ad9f-6bc19cddeb18/?format=json
d075eeac-8f1c-440f-9147-6d7d3d2b9991,2022,second_quarter,SALT POINT STRATEGIES,"RAKUTEN USA, INC.",US,US,"RAKUTEN MOBILE, INC. (OWNS 100% OF RAKUTEN SYMPHONY, INC.)",JP,JP,60000.0,https://lda.senate.gov/api/v1/filings/d075eeac-8f1c-440f-9147-6d7d3d2b9991/?format=json
cd8fccf0-6671-4466-8240-0263585c139a,2023,fourth_quarter,"GOVERNMENT COUNSEL, LLC",APOTEX CORPORATION,US,US,ARTEMIS INTERMEDIATE HOLDINGS INC.,CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/cd8fccf0-6671-4466-8240-0263585c139a/?format=json
fe8eceed-7c0b-49f8-88c5-1d155661f896,2025,second_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",VECTOR GROUP LTD,US,US,JT INTERNATIONAL GROUP HOLDING B.V.,NL,NL,50000.0,https://lda.senate.gov/api/v1/filings/fe8eceed-7c0b-49f8-88c5-1d155661f896/?format=json
7a6b550f-9229-4b5a-85b0-2fbad0028cba,2022,second_quarter,HOLLAND & KNIGHT LLP,FCA US LLC,US,US,SFS UK 1 LIMITED,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/7a6b550f-9229-4b5a-85b0-2fbad0028cba/?format=json
b8ac3011-0f17-48a4-a729-d52a6bec144a,2024,first_quarter,"GOVERNMENT COUNSEL, LLC",APOTEX CORPORATION,US,US,APOTEX HOLDCO INC. (ONTARIO REGISTERED)(HOLDCO),CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/b8ac3011-0f17-48a4-a729-d52a6bec144a/?format=json
8520a8a2-5af5-4d39-b408-d4deebf4cb86,2023,fourth_quarter,"MEHLMAN CONSULTING, INC.",SOO LINE CORPORATION DBA CPKC,CA,CA,CANADIAN PACIFIC RAILWAY KANSAS CITY LIMITED,CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/8520a8a2-5af5-4d39-b408-d4deebf4cb86/?format=json
b8ac3011-0f17-48a4-a729-d52a6bec144a,2024,first_quarter,"GOVERNMENT COUNSEL, LLC",APOTEX CORPORATION,US,US,"ARTEMIS PARENT, INC.",CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/b8ac3011-0f17-48a4-a729-d52a6bec144a/?format=json
1e7e8aeb-d205-439d-b833-74a0a3bc4312,2024,second_quarter,"WILLIAMS AND JENSEN, PLLC",BUHLER QUALITY YARNS CORPORATION,US,US,"SAMIL SPINNING CO., LTD.",KR,KR,50000.0,https://lda.senate.gov/api/v1/filings/1e7e8aeb-d205-439d-b833-74a0a3bc4312/?format=json
c3cd155c-0108-437e-9506-169ff764a46d,2022,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",RELX INC,US,US,RELX PLC,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/c3cd155c-0108-437e-9506-169ff764a46d/?format=json
6c77d764-e3b4-48e3-9a97-e24ad0c4f0a4,2022,second_quarter,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",GHGSAT INC.,CA,CA,INVESTISSEMENT-QUEBEC,CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/6c77d764-e3b4-48e3-9a97-e24ad0c4f0a4/?format=json
577bce66-d4cd-4e5f-99d8-f8f1a6aee8c7,2022,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",INTRALOT USA,US,US,INTRALOT,GR,GR,50000.0,https://lda.senate.gov/api/v1/filings/577bce66-d4cd-4e5f-99d8-f8f1a6aee8c7/?format=json
50e4994d-cbaf-4cad-9894-919ba77c144b,2022,third_quarter,"MEHLMAN CONSULTING, INC.",STELLANTIS N.V.,US,US,FCA FOREIGN SALES HOLDCO LTD.,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/50e4994d-cbaf-4cad-9894-919ba77c144b/?format=json
50e4994d-cbaf-4cad-9894-919ba77c144b,2022,third_quarter,"MEHLMAN CONSULTING, INC.",STELLANTIS N.V.,US,US,SFS UK 1 LIMITED,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/50e4994d-cbaf-4cad-9894-919ba77c144b/?format=json
7a6b550f-9229-4b5a-85b0-2fbad0028cba,2022,second_quarter,HOLLAND & KNIGHT LLP,FCA US LLC,US,US,FCA FOREIGN SALES HOLDCO LTD,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/7a6b550f-9229-4b5a-85b0-2fbad0028cba/?format=json
b8ac3011-0f17-48a4-a729-d52a6bec144a,2024,first_quarter,"GOVERNMENT COUNSEL, LLC",APOTEX CORPORATION,US,US,"ARTEMIS INTERMEDIATE HOLDINGS, INC. (ONTARIO REGISTERED)(AIHI)",CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/b8ac3011-0f17-48a4-a729-d52a6bec144a/?format=json
82e223cd-d8e3-4404-b472-779af0c317ff,2022,third_quarter,AKIN GUMP STRAUSS HAUER & FELD,BELL-CARTER FOODS,US,US,"GRUPO ACEITUNAS GUADALQUIVIR, S.L.",ES,ES,50000.0,https://lda.senate.gov/api/v1/filings/82e223cd-d8e3-4404-b472-779af0c317ff/?format=json
9c3c5666-6dea-402e-a497-2624619c3cc8,2023,fourth_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","OUTOKUMPU STAINLESS USA, LLC",US,US,OUTOKUMPU OYJ,FI,FI,50000.0,https://lda.senate.gov/api/v1/filings/9c3c5666-6dea-402e-a497-2624619c3cc8/?format=json
cd8fccf0-6671-4466-8240-0263585c139a,2023,fourth_quarter,"GOVERNMENT COUNSEL, LLC",APOTEX CORPORATION,US,US,APOTEX PHARMACEUTICAL HOLDINGS INC. (APSHI),CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/cd8fccf0-6671-4466-8240-0263585c139a/?format=json
cd8fccf0-6671-4466-8240-0263585c139a,2023,fourth_quarter,"GOVERNMENT COUNSEL, LLC",APOTEX CORPORATION,US,US,ARTEMIS PARENT INC.,CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/cd8fccf0-6671-4466-8240-0263585c139a/?format=json
f2f25322-d103-4cc9-8dcb-8108139b0826,2022,fourth_quarter,VENABLE LLP,GLAXOSMITHKLINE CONSUMER HEALTHCARE HOLDINGS (US) LLC DBA HALEON,US,US,HALEON,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/f2f25322-d103-4cc9-8dcb-8108139b0826/?format=json
70f3c893-27e1-4118-b1c0-7ff9073390f9,2022,fourth_quarter,"MEHLMAN CONSULTING, INC.",STELLANTIS N.V.,US,US,SFS UK 1 LIMITED,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/70f3c893-27e1-4118-b1c0-7ff9073390f9/?format=json
6c2d5ac3-eaf7-4355-a861-0e3345ee2e25,2022,second_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",SCM CONSULTING LIMITED,VI,US,RINAT AKHMETOV,VI,VI,50000.0,https://lda.senate.gov/api/v1/filings/6c2d5ac3-eaf7-4355-a861-0e3345ee2e25/?format=json
6402fc3a-082d-434f-be86-20f8fd078a8e,2022,second_quarter,"CORNERSTONE GOVERNMENT AFFAIRS, INC.","GENENTECH, INC.",US,US,"ROCHE HOLDINGS, LTD.",CH,CH,50000.0,https://lda.senate.gov/api/v1/filings/6402fc3a-082d-434f-be86-20f8fd078a8e/?format=json
2b2c4ebe-fe73-462d-91c9-ce2b4fbef7b9,2022,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","AMBLER METALS, LLC",US,US,SOUTH32,AU,AU,50000.0,https://lda.senate.gov/api/v1/filings/2b2c4ebe-fe73-462d-91c9-ce2b4fbef7b9/?format=json
212a0f62-8f7f-43b4-9c69-50ceedeb1a61,2022,second_quarter,"WILLIAMS AND JENSEN, PLLC",HUVEPHARMA,US,US,HUVEPHARMA,BG,BG,50000.0,https://lda.senate.gov/api/v1/filings/212a0f62-8f7f-43b4-9c69-50ceedeb1a61/?format=json
7a6b550f-9229-4b5a-85b0-2fbad0028cba,2022,second_quarter,HOLLAND & KNIGHT LLP,FCA US LLC,US,US,STELLANTIS N.V.,NL,NL,50000.0,https://lda.senate.gov/api/v1/filings/7a6b550f-9229-4b5a-85b0-2fbad0028cba/?format=json
6c77d764-e3b4-48e3-9a97-e24ad0c4f0a4,2022,second_quarter,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",GHGSAT INC.,CA,CA,10543985 CANADA INC.,CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/6c77d764-e3b4-48e3-9a97-e24ad0c4f0a4/?format=json
6c77d764-e3b4-48e3-9a97-e24ad0c4f0a4,2022,second_quarter,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",GHGSAT INC.,CA,CA,OGCI CLIMATE INVESTMENT LLP,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/6c77d764-e3b4-48e3-9a97-e24ad0c4f0a4/?format=json
20fa1ba4-0462-4495-83fd-a4d77eb89c19,2024,third_quarter,"WILLIAMS AND JENSEN, PLLC",US GUATEMALA BUSINESS COUNCIL,US,US,CACIF,GT,GT,50000.0,https://lda.senate.gov/api/v1/filings/20fa1ba4-0462-4495-83fd-a4d77eb89c19/?format=json
2b2c4ebe-fe73-462d-91c9-ce2b4fbef7b9,2022,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP","AMBLER METALS, LLC",US,US,TRILOGY METALS INC.,CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/2b2c4ebe-fe73-462d-91c9-ce2b4fbef7b9/?format=json
aa936e19-8e35-4b13-94df-809a618e8632,2025,fourth_quarter,KING & SPALDING LLP,MAGNESITA REFRACTORIES COMPANY,US,US,RHI MAGNESITA N.V.,AT,AT,50000.0,https://lda.senate.gov/api/v1/filings/aa936e19-8e35-4b13-94df-809a618e8632/?format=json
82e223cd-d8e3-4404-b472-779af0c317ff,2022,third_quarter,AKIN GUMP STRAUSS HAUER & FELD,BELL-CARTER FOODS,US,US,"TABLE OLIVE PARTNERS, S.L.",ES,ES,50000.0,https://lda.senate.gov/api/v1/filings/82e223cd-d8e3-4404-b472-779af0c317ff/?format=json
70f3c893-27e1-4118-b1c0-7ff9073390f9,2022,fourth_quarter,"MEHLMAN CONSULTING, INC.",STELLANTIS N.V.,US,US,STELLANTIS N.V.,NL,NL,50000.0,https://lda.senate.gov/api/v1/filings/70f3c893-27e1-4118-b1c0-7ff9073390f9/?format=json
82e223cd-d8e3-4404-b472-779af0c317ff,2022,third_quarter,AKIN GUMP STRAUSS HAUER & FELD,BELL-CARTER FOODS,US,US,ESCALANTRA S.L.,ES,ES,50000.0,https://lda.senate.gov/api/v1/filings/82e223cd-d8e3-4404-b472-779af0c317ff/?format=json
70f3c893-27e1-4118-b1c0-7ff9073390f9,2022,fourth_quarter,"MEHLMAN CONSULTING, INC.",STELLANTIS N.V.,US,US,FCA FOREIGN SALES HOLDCO LTD.,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/70f3c893-27e1-4118-b1c0-7ff9073390f9/?format=json
7a0d3895-5a88-4222-90cd-131d3c4e7b55,2022,third_quarter,FROST BROWN TODD LLC,PRYSMIAN GROUP,US,US,PRYSMIAN SPA.,IT,IT,50000.0,https://lda.senate.gov/api/v1/filings/7a0d3895-5a88-4222-90cd-131d3c4e7b55/?format=json
50e4994d-cbaf-4cad-9894-919ba77c144b,2022,third_quarter,"MEHLMAN CONSULTING, INC.",STELLANTIS N.V.,US,US,STELLANTIS N.V.,NL,NL,50000.0,https://lda.senate.gov/api/v1/filings/50e4994d-cbaf-4cad-9894-919ba77c144b/?format=json
7303a676-660b-490b-b50b-cd72068e21f7,2024,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",KUWAIT & GULF LINK HOLDING,KW,KW,MR. SAM KHATIB,KW,KW,50000.0,https://lda.senate.gov/api/v1/filings/7303a676-660b-490b-b50b-cd72068e21f7/?format=json
7303a676-660b-490b-b50b-cd72068e21f7,2024,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",KUWAIT & GULF LINK HOLDING,KW,KW,MR. BALASUBRAMANIAN SRIDHARAN,KW,KW,50000.0,https://lda.senate.gov/api/v1/filings/7303a676-660b-490b-b50b-cd72068e21f7/?format=json
7303a676-660b-490b-b50b-cd72068e21f7,2024,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",KUWAIT & GULF LINK HOLDING,KW,KW,MR. MOHAMMAD MIRZA,KW,KW,50000.0,https://lda.senate.gov/api/v1/filings/7303a676-660b-490b-b50b-cd72068e21f7/?format=json
7303a676-660b-490b-b50b-cd72068e21f7,2024,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",KUWAIT & GULF LINK HOLDING,KW,KW,MRS. IMAN DASHTI,KW,KW,50000.0,https://lda.senate.gov/api/v1/filings/7303a676-660b-490b-b50b-cd72068e21f7/?format=json
637fdfb5-d0a5-460d-8502-dd2d2f1625d4,2024,fourth_quarter,"KOUNTOUPES DENHAM CARR & REID, LLC","APOTEX, CORP.",US,US,APOTEX INC.,CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/637fdfb5-d0a5-460d-8502-dd2d2f1625d4/?format=json
fe8eceed-7c0b-49f8-88c5-1d155661f896,2025,second_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",VECTOR GROUP LTD,US,US,JTI (UK) MANAGEMENT LTD.,GB,GB,50000.0,https://lda.senate.gov/api/v1/filings/fe8eceed-7c0b-49f8-88c5-1d155661f896/?format=json
7303a676-660b-490b-b50b-cd72068e21f7,2024,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",KUWAIT & GULF LINK HOLDING,KW,KW,MR. FADHEL AL-BAGHLI,KW,KW,50000.0,https://lda.senate.gov/api/v1/filings/7303a676-660b-490b-b50b-cd72068e21f7/?format=json
d725a925-0e7b-49ec-a43c-2a97ed064435,2024,fourth_quarter,"AVOQ, LLC","EPIC GAMES, INC.",US,US,OPEN WEALTH INVESTMENTS LIMITED (THROUGH INTEREST IN TCH SCARLET LIMITED),HK,HK,50000.0,https://lda.senate.gov/api/v1/filings/d725a925-0e7b-49ec-a43c-2a97ed064435/?format=json
d725a925-0e7b-49ec-a43c-2a97ed064435,2024,fourth_quarter,"AVOQ, LLC","EPIC GAMES, INC.",US,US,TCH SCARLET LIMITED,IE,IE,50000.0,https://lda.senate.gov/api/v1/filings/d725a925-0e7b-49ec-a43c-2a97ed064435/?format=json
d725a925-0e7b-49ec-a43c-2a97ed064435,2024,fourth_quarter,"AVOQ, LLC","EPIC GAMES, INC.",US,US,TCH GOLD LIMITED (THROUGH INTEREST IN OPEN WEALTH INVESTMENTS LIMITED),VG,VG,50000.0,https://lda.senate.gov/api/v1/filings/d725a925-0e7b-49ec-a43c-2a97ed064435/?format=json
00d1b25b-2745-4381-9a70-f4a82382e697,2024,fourth_quarter,"SANDLER, TRAVIS & ROSENBERG, P.A.",AD HOC COALITION FOR U.S. NITRILE GLOVE COALITION,US,US,INTCO MEDICAL,CN,CN,50000.0,https://lda.senate.gov/api/v1/filings/00d1b25b-2745-4381-9a70-f4a82382e697/?format=json
fe8eceed-7c0b-49f8-88c5-1d155661f896,2025,second_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",VECTOR GROUP LTD,US,US,JAPAN TOBACCO INC.,JP,JP,50000.0,https://lda.senate.gov/api/v1/filings/fe8eceed-7c0b-49f8-88c5-1d155661f896/?format=json
1b3d75a7-3f97-462d-bdd4-4973113ad4ff,2025,first_quarter,STRATEGIC MARKETING INNOVATIONS,MICHIGAN WHEEL,US,US,"NAKASHIMA PROPELLER CO, LTD",JP,JP,50000.0,https://lda.senate.gov/api/v1/filings/1b3d75a7-3f97-462d-bdd4-4973113ad4ff/?format=json
39c718ab-67c0-4bba-aa66-c373b2b29a78,2024,third_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",INTRALOT USA,US,US,INTRALOT S.A.,GR,GR,50000.0,https://lda.senate.gov/api/v1/filings/39c718ab-67c0-4bba-aa66-c373b2b29a78/?format=json
c841a331-35e4-4743-912b-dda5e157eeb6,2023,fourth_quarter,ARNOLD & PORTER KAYE SCHOLER LLP,"MCLARTY INBOUND LLC ON BEHALF OF LG CHEM, LTD.",US,US,"LG CORP. (OWNER OF LG CHEM, LTD.)",KR,KR,50000.0,https://lda.senate.gov/api/v1/filings/c841a331-35e4-4743-912b-dda5e157eeb6/?format=json
4b0b013a-62ae-4f5c-81d4-ec5002d193a0,2024,first_quarter,VENN STRATEGIES,U.S. BATTERY MACHINE BUILDERS,US,US,DURR SYSTEMS INC,DE,DE,50000.0,https://lda.senate.gov/api/v1/filings/4b0b013a-62ae-4f5c-81d4-ec5002d193a0/?format=json
fe8eceed-7c0b-49f8-88c5-1d155661f896,2025,second_quarter,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",VECTOR GROUP LTD,US,US,JT INTERNATIONAL HOLDING B.V.,NL,NL,50000.0,https://lda.senate.gov/api/v1/filings/fe8eceed-7c0b-49f8-88c5-1d155661f896/?format=json
4b0b013a-62ae-4f5c-81d4-ec5002d193a0,2024,first_quarter,VENN STRATEGIES,U.S. BATTERY MACHINE BUILDERS,US,US,SIEMENS AG,DE,DE,50000.0,https://lda.senate.gov/api/v1/filings/4b0b013a-62ae-4f5c-81d4-ec5002d193a0/?format=json
d725a925-0e7b-49ec-a43c-2a97ed064435,2024,fourth_quarter,"AVOQ, LLC","EPIC GAMES, INC.",US,US,TENCENT HOLDINGS LIMITED (THROUGH INTEREST IN TCH GOLD LIMITED),HK,HK,50000.0,https://lda.senate.gov/api/v1/filings/d725a925-0e7b-49ec-a43c-2a97ed064435/?format=json
b8ac3011-0f17-48a4-a729-d52a6bec144a,2024,first_quarter,"GOVERNMENT COUNSEL, LLC",APOTEX CORPORATION,US,US,APOTEX INC.,CA,CA,50000.0,https://lda.senate.gov/api/v1/filings/b8ac3011-0f17-48a4-a729-d52a6bec144a/?format=json
f4c00407-a158-4723-8a0c-249541fbf030,2025,third_quarter,STANTON PARK GROUP,KYOWA KIRIN,US,US,"KYOWA KIRIN CO., LTD",JP,JP,45000.0,https://lda.senate.gov/api/v1/filings/f4c00407-a158-4723-8a0c-249541fbf030/?format=json
8a5ea206-ae7d-446f-b2e3-a62a63dedc43,2025,fourth_quarter,KING & SPALDING LLP,CGI FEDERAL,US,US,"CGI, INC.",CA,CA,45000.0,https://lda.senate.gov/api/v1/filings/8a5ea206-ae7d-446f-b2e3-a62a63dedc43/?format=json
cbb8e8fb-51f6-4a11-829c-c7dd1211595f,2022,first_quarter,GRASSROOTS POLITICAL CONSULTING LLC,AVICENA SYSTEMS LTD.,AU,AU,AVICENA SYSTEMS LTD,AU,AU,45000.0,https://lda.senate.gov/api/v1/filings/cbb8e8fb-51f6-4a11-829c-c7dd1211595f/?format=json
bf821516-2ba8-4072-bf6e-ddf5a3e79518,2025,fourth_quarter,BRACEWELL LLP,"METHANEX (DBA METHANEX USA LLC, METHANEX LOUISIANA LLC, METHANEX GEISMAR III LLC",US,US,METHANEX CORPORATION,CA,CA,40000.0,https://lda.senate.gov/api/v1/filings/bf821516-2ba8-4072-bf6e-ddf5a3e79518/?format=json
5af4b4b9-3288-4035-962f-0dd654b73ab6,2022,first_quarter,"CROSSROADS STRATEGIES, LLC",OXE MARINE INC.,US,US,OXE MARINE AB,SE,SE,40000.0,https://lda.senate.gov/api/v1/filings/5af4b4b9-3288-4035-962f-0dd654b73ab6/?format=json
43769f6b-0a0a-4b24-b4c8-5d5475e6682c,2026,first_quarter,VENABLE LLP,"HELENA AGRI-ENTERPRISES, LLC",US,US,MARUBENI CORPORATION,JP,JP,40000.0,https://lda.senate.gov/api/v1/filings/43769f6b-0a0a-4b24-b4c8-5d5475e6682c/?format=json
681d88e3-02a8-4e14-b11d-fc1f5cca7062,2024,second_quarter,FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),WUXI BIOLOGICS USA LLC,CN,CN,"WUXI BIOLOGICS CO., LTD.",CN,CN,40000.0,https://lda.senate.gov/api/v1/filings/681d88e3-02a8-4e14-b11d-fc1f5cca7062/?format=json
48967e39-32b0-4d45-9641-79432becc724,2023,fourth_quarter,AND PARTNERS LLC,TIKTOK INC.,US,US,BYTETEAM LTD. (OWNS APPROXIMATELY 21% OF BYTEDANCE LTD.),VG,VG,40000.0,https://lda.senate.gov/api/v1/filings/48967e39-32b0-4d45-9641-79432becc724/?format=json
33ece616-4c01-4ca7-bb0a-65ac72166006,2024,second_quarter,"GALILEO CONSULTING GROUP, INC.","SONOSITE, A SUBSIDIARY OF FUJIFILM (FORMERLY SONOSITE, INC.)",,,FUJIFILM HOLDING CORPORATION,JP,JP,40000.0,https://lda.senate.gov/api/v1/filings/33ece616-4c01-4ca7-bb0a-65ac72166006/?format=json
681d88e3-02a8-4e14-b11d-fc1f5cca7062,2024,second_quarter,FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),WUXI BIOLOGICS USA LLC,CN,CN,WUXI BIOLOGICS INVESTMENTS LIMITED,HK,CN,40000.0,https://lda.senate.gov/api/v1/filings/681d88e3-02a8-4e14-b11d-fc1f5cca7062/?format=json
5d52c06b-1708-4ce3-8957-519e8cf02d11,2023,third_quarter,COVINGTON & BURLING LLP,SK HYNIX AMERICA INC.,US,US,SK HYNIX INC.,KR,KR,40000.0,https://lda.senate.gov/api/v1/filings/5d52c06b-1708-4ce3-8957-519e8cf02d11/?format=json
5eb6a56d-f3c5-4662-a529-05095bae1fd4,2023,fourth_quarter,"K&L GATES, LLP",BYTEDANCE INC.,US,US,BYTEDANCE LTD. (OWNS 100% OF BYTEDANCE INC.; 100% OF TIKTOK LTD.),KY,KY,40000.0,https://lda.senate.gov/api/v1/filings/5eb6a56d-f3c5-4662-a529-05095bae1fd4/?format=json
34a8a7e3-545e-487c-bb24-1246712eff3d,2025,second_quarter,LOT SIXTEEN LLC,"SMART GREEN AVIATION GROUP, INC (DBA CONNECT AIRLINES)",US,US,ARGO LP,US,US,40000.0,https://lda.senate.gov/api/v1/filings/34a8a7e3-545e-487c-bb24-1246712eff3d/?format=json
1643f9db-ee6a-4fa9-bd67-a37616eb1046,2025,second_quarter,"AVOQ, LLC",RIO TINTO SERVICES INC.,US,US,RIO TINTO PLC,GB,GB,40000.0,https://lda.senate.gov/api/v1/filings/1643f9db-ee6a-4fa9-bd67-a37616eb1046/?format=json
d4748686-731b-4c65-9d93-71d512546692,2024,first_quarter,"GALILEO CONSULTING GROUP, INC.","SONOSITE, A SUBSIDIARY OF FUJIFILM (FORMERLY SONOSITE, INC.)",,,FUJIFILM HOLDING CORPORATION,JP,JP,40000.0,https://lda.senate.gov/api/v1/filings/d4748686-731b-4c65-9d93-71d512546692/?format=json
681d88e3-02a8-4e14-b11d-fc1f5cca7062,2024,second_quarter,FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),WUXI BIOLOGICS USA LLC,CN,CN,"WUXI BIOLOGICS (SHANGHAI) CO., LTD",CN,CN,40000.0,https://lda.senate.gov/api/v1/filings/681d88e3-02a8-4e14-b11d-fc1f5cca7062/?format=json
5eb6a56d-f3c5-4662-a529-05095bae1fd4,2023,fourth_quarter,"K&L GATES, LLP",BYTEDANCE INC.,US,US,ZHANG YIMING (OWNS 100% OF BYTETEAM LTD.),SG,SG,40000.0,https://lda.senate.gov/api/v1/filings/5eb6a56d-f3c5-4662-a529-05095bae1fd4/?format=json
9f517b52-78df-41b2-85ca-3127487b7ea3,2023,first_quarter,"AVOQ, LLC","RIOT GAMES, INC.",US,US,TCH SCARLET LIMITED,IE,IE,40000.0,https://lda.senate.gov/api/v1/filings/9f517b52-78df-41b2-85ca-3127487b7ea3/?format=json
fd01820f-d9cc-4219-914e-80775629282a,2022,second_quarter,ARENTFOX SCHIFF LLP,"RAKUTEN SYMPHONY, INC.",US,US,"RAKUTEN GROUP, INC.",JP,JP,40000.0,https://lda.senate.gov/api/v1/filings/fd01820f-d9cc-4219-914e-80775629282a/?format=json
ce90c806-aa00-47a2-a210-d98fa0b26811,2022,first_quarter,"NEW LANTERN, LLC","MAGIC LEAP, INC.",US,US,PUBLIC INVESTMENT FUND OF THE KINGDOM OF SAUDI ARABIA,SA,SA,40000.0,https://lda.senate.gov/api/v1/filings/ce90c806-aa00-47a2-a210-d98fa0b26811/?format=json
5fc976b3-ed70-43e6-aded-47f473bce32a,2025,second_quarter,LOT SIXTEEN LLC,"SMART GREEN AVIATION GROUP, INC (DBA CONNECT AIRLINES)",US,US,ARGO LP,US,US,40000.0,https://lda.senate.gov/api/v1/filings/5fc976b3-ed70-43e6-aded-47f473bce32a/?format=json
bc10c58c-3d0b-40e2-862f-df02158d7273,2022,second_quarter,LUNGREN LOPINA LLC,AMPAC FINE CHEMICALS,US,US,SK HOLDINGS,KR,KR,40000.0,https://lda.senate.gov/api/v1/filings/bc10c58c-3d0b-40e2-862f-df02158d7273/?format=json
a9286f42-920e-45c0-bd06-737f3edb7685,2024,third_quarter,"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)",JFD NORTH AMERICA LIMITED,US,US,JAMES FISHER AND SONS PLC,GB,GB,40000.0,https://lda.senate.gov/api/v1/filings/a9286f42-920e-45c0-bd06-737f3edb7685/?format=json
7eae05c1-b2c5-4836-86d5-43f9c6b16150,2022,second_quarter,ARENTFOX SCHIFF LLP,"RAKUTEN SYMPHONY, INC.",US,US,"RAKUTEN GROUP, INC.",JP,JP,40000.0,https://lda.senate.gov/api/v1/filings/7eae05c1-b2c5-4836-86d5-43f9c6b16150/?format=json
7eae05c1-b2c5-4836-86d5-43f9c6b16150,2022,second_quarter,ARENTFOX SCHIFF LLP,"RAKUTEN SYMPHONY, INC.",US,US,"RAKUTEN MOBILE, INC.",JP,JP,40000.0,https://lda.senate.gov/api/v1/filings/7eae05c1-b2c5-4836-86d5-43f9c6b16150/?format=json
